ID,Delivery_person_Age,Delivery_person_Ratings,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Distance_km,Prep_Time_min,Order_Hour,Time_taken(min)_Final,Data_Source
0x97d8,24.0,4.9,Windy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,9.074684164326316,15.0,18,27.53471565246582,Predicted (Test)
0x72a2,30.0,3.9,Sunny,Jam,2,Meal,scooter,1,No,Metropolitian,13.788169484007305,5.0,19,25.563514709472656,Predicted (Test)
0xd17b,24.0,4.7,Cloudy,Jam,1,Meal,scooter,1,No,Metropolitian,16.60898715008041,15.0,19,27.53471565246582,Predicted (Test)
0x4e0,30.0,4.7,Cloudy,Low,0,Snack,motorcycle,0,No,Metropolitian,19.915971082561146,330.0,18,27.691747665405273,Predicted (Test)
0x8098,28.0,4.9,Fog,Jam,2,Buffet,motorcycle,1,No,Metropolitian,13.612451541411557,15.0,19,27.53471565246582,Predicted (Test)
0x2854,26.0,4.8,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,20.177519993018656,5.0,19,25.563514709472656,Predicted (Test)
0x4a93,24.0,4.7,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,12.099251698246315,10.0,20,27.53471565246582,Predicted (Test)
0x1b7a,30.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1,No,Metropolitian,9.07534450196205,15.0,17,27.53471565246582,Predicted (Test)
0x5999,26.0,4.8,Sunny,Jam,2,Snack,electric_scooter,1,No,Metropolitian,12.434914295120448,10.0,19,27.53471565246582,Predicted (Test)
0x6771,35.0,4.5,Sunny,Medium,1,Meal,motorcycle,1,No,Urban,6.128363939648455,15.0,15,27.53471565246582,Predicted (Test)
0x521d,24.0,4.6,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,10.724879289478304,5.0,17,25.563514709472656,Predicted (Test)
0xe1a9,35.0,5.0,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,19.39519667428027,10.0,23,27.53471565246582,Predicted (Test)
0x2b9b,38.0,5.0,Fog,Low,1,Meal,scooter,0,No,Urban,7.762944133594541,15.0,22,27.691747665405273,Predicted (Test)
0x5159,26.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,9.122108408658214,15.0,19,27.53471565246582,Predicted (Test)
0xaf90,36.0,4.7,Windy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,6.128627670485152,10.0,16,27.53471565246582,Predicted (Test)
0x1967,31.0,4.6,Sandstorms,Low,2,Drinks,scooter,0,No,Metropolitian,10.86671605798691,10.0,23,27.691747665405273,Predicted (Test)
0xd986,32.0,4.9,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,20.831404268801418,15.0,18,27.53471565246582,Predicted (Test)
0x2c4b,25.0,4.6,Cloudy,Medium,1,Buffet,scooter,1,No,Metropolitian,7.762394296687464,5.0,18,25.563514709472656,Predicted (Test)
0x6370,30.0,4.4,Cloudy,Low,0,Drinks,motorcycle,2,No,Metropolitian,10.756697879102619,10.0,23,27.691747665405273,Predicted (Test)
0xb8bd,30.0,4.9,Cloudy,Low,1,Meal,scooter,1,No,Metropolitian,10.641490945494409,10.0,22,27.53471565246582,Predicted (Test)
0x91b9,23.0,4.6,Windy,Low,2,Meal,electric_scooter,1,No,Metropolitian,4.58903875102421,10.0,23,27.53471565246582,Predicted (Test)
0x16b8,30.0,4.7,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,7.658776111980611,165.0,18,27.53471565246582,Predicted (Test)
0xaaad,31.0,4.5,Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,16.851371030914212,5.0,23,26.152236938476562,Predicted (Test)
0x875f,34.0,4.9,Windy,Jam,2,Meal,scooter,0,No,Metropolitian,4.560961191343599,15.0,20,27.691747665405273,Predicted (Test)
0xa9aa,31.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,3,No,Metropolitian,12.243495934752104,5.0,20,26.152236938476562,Predicted (Test)
0xad7d,28.0,5.0,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,13.830282747997192,15.0,21,27.53471565246582,Predicted (Test)
0x11ff,30.0,4.5,Windy,Medium,2,Buffet,motorcycle,1,No,Urban,4.663310851898783,15.0,18,27.53471565246582,Predicted (Test)
0x4478,39.0,4.0,Cloudy,Medium,2,Snack,scooter,2,No,Metropolitian,16.600066636057477,10.0,18,27.691747665405273,Predicted (Test)
0x6cea,32.0,4.8,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,11.917649947586655,5.0,23,25.563514709472656,Predicted (Test)
0xbfa4,35.0,4.7,Stormy,Jam,2,Drinks,scooter,1,No,Metropolitian,12.484710456582752,15.0,21,27.53471565246582,Predicted (Test)
0xc5ba,25.0,5.0,Fog,Jam,0,Snack,motorcycle,1,No,Urban,9.081833107521826,15.0,19,27.53471565246582,Predicted (Test)
0x28c8,24.0,4.6,Windy,Medium,1,Buffet,scooter,0,No,Metropolitian,7.7720962407184935,15.0,18,27.691747665405273,Predicted (Test)
0x31dd,25.0,4.5,Sandstorms,Low,1,Buffet,scooter,1,No,Urban,3.0736606152903136,10.0,8,27.53471565246582,Predicted (Test)
0xbc32,28.0,4.7,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,19.88298786811286,10.0,17,27.53471565246582,Predicted (Test)
0x3ad5,26.0,4.7,Windy,Jam,0,Meal,motorcycle,1,No,Urban,16.903235903519843,15.0,21,27.53471565246582,Predicted (Test)
0x6776,39.0,5.0,Sunny,Low,1,Meal,motorcycle,1,No,Metropolitian,3.1089751947120248,5.0,9,25.563514709472656,Predicted (Test)
0xe28,26.0,4.8,Cloudy,Low,2,Buffet,scooter,1,No,Metropolitian,9.315702005351538,10.0,23,27.53471565246582,Predicted (Test)
0x7ce2,36.0,5.0,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,13.82977049957229,5.0,21,25.563514709472656,Predicted (Test)
0xd37a,30.0,4.5,Cloudy,High,0,Drinks,motorcycle,1,No,Metropolitian,6.176576611953425,10.0,14,27.53471565246582,Predicted (Test)
0xd1b7,35.0,5.0,Fog,Medium,1,Buffet,scooter,1,No,Metropolitian,16.41201262107611,10.0,17,27.53471565246582,Predicted (Test)
0x267a,34.0,3.9,Windy,Jam,1,Buffet,scooter,1,No,Metropolitian,12.419634114062015,15.0,21,27.53471565246582,Predicted (Test)
0x8a0f,30.0,4.9,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,12.421212735966002,15.0,22,27.53471565246582,Predicted (Test)
0xd6cf,36.0,4.4,Sandstorms,Medium,0,Snack,motorcycle,0,No,Metropolitian,12.35263985896029,5.0,17,26.152236938476562,Predicted (Test)
0xaea3,25.0,4.8,Cloudy,High,0,Meal,motorcycle,0,No,Metropolitian,6.058844117462931,15.0,13,27.691747665405273,Predicted (Test)
0xd41f,20.0,4.6,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,2.9765891396437967,10.0,9,27.53471565246582,Predicted (Test)
0xc489,38.0,4.7,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,20.286594955476687,15.0,20,27.53471565246582,Predicted (Test)
0x18d2,30.0,4.7,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,10.868838190113621,1390.0,18,27.53471565246582,Predicted (Test)
0x54a0,32.0,4.2,Windy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,10.427668815941242,15.0,20,27.53471565246582,Predicted (Test)
0xb8c6,39.0,4.8,Sunny,Jam,2,Meal,electric_scooter,1,No,Metropolitian,13.611428630407849,5.0,21,25.563514709472656,Predicted (Test)
0x7e97,22.0,4.1,Fog,High,2,Buffet,scooter,1,No,Urban,3.1047992381869647,5.0,11,25.563514709472656,Predicted (Test)
0x8ab7,37.0,4.8,Fog,Jam,0,Drinks,motorcycle,2,No,Metropolitian,10.587023705098991,5.0,20,26.152236938476562,Predicted (Test)
0x6821,26.0,4.2,Fog,Jam,1,Drinks,motorcycle,1,No,Metropolitian,12.073616371381318,5.0,19,25.563514709472656,Predicted (Test)
0x246a,25.0,4.6,Fog,Medium,0,Drinks,motorcycle,0,No,Metropolitian,9.314908769971195,15.0,17,27.691747665405273,Predicted (Test)
0x29fe,33.0,4.7,Sandstorms,Low,2,Buffet,scooter,0,No,Metropolitian,1.5126917819914392,15.0,9,27.31257438659668,Predicted (Test)
0xc8b,37.0,4.1,Windy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,16.635770753608572,10.0,21,27.53471565246582,Predicted (Test)
0xa70d,25.0,4.8,Sunny,Low,0,Buffet,motorcycle,0,No,Urban,1.5322236104030795,5.0,11,25.290958404541016,Predicted (Test)
0x2147,32.0,4.8,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,9.088011034370513,5.0,22,25.563514709472656,Predicted (Test)
0xad80,36.0,3.7,Stormy,Jam,1,Snack,motorcycle,0,No,Metropolitian,20.253584375809144,5.0,20,26.152236938476562,Predicted (Test)
0xe1ea,38.0,4.4,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Metropolitian,19.83962567958235,5.0,20,25.563514709472656,Predicted (Test)
0x4121,21.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0,No,Urban,12.161417162421785,5.0,20,26.152236938476562,Predicted (Test)
0x9251,33.0,4.7,Stormy,High,1,Snack,motorcycle,1,No,Metropolitian,3.064267071068136,10.0,11,27.53471565246582,Predicted (Test)
0x8008,34.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,3.105369890908668,5.0,10,25.563514709472656,Predicted (Test)
0xcb7e,22.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,1,No,Metropolitian,1.5606567477131346,10.0,11,27.334434509277344,Predicted (Test)
0x5639,22.0,4.6,Cloudy,Jam,2,Snack,scooter,1,No,Metropolitian,10.428262034058305,15.0,19,27.53471565246582,Predicted (Test)
0x9efe,31.0,4.9,Fog,Medium,2,Snack,electric_scooter,1,No,Metropolitian,16.72146713385881,15.0,18,27.53471565246582,Predicted (Test)
0x2160,34.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,2,No,Metropolitian,19.36744052557847,15.0,17,27.691747665405273,Predicted (Test)
0x4aec,26.0,4.5,Windy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,7.601027931404884,15.0,19,27.691747665405273,Predicted (Test)
0x1fd9,30.0,4.9,Cloudy,Low,2,Meal,electric_scooter,0,No,Metropolitian,1.536828545242727,15.0,10,27.31257438659668,Predicted (Test)
0xc121,30.0,4.7,Cloudy,Low,0,Meal,motorcycle,0,No,Urban,10.445223077699957,265.0,18,27.691747665405273,Predicted (Test)
0x5508,27.0,4.9,Windy,Low,2,Meal,electric_scooter,1,No,Metropolitian,9.31397992220267,10.0,0,29.586267471313477,Predicted (Test)
0x4457,38.0,4.7,Sunny,Medium,2,Snack,scooter,1,No,Urban,10.906414500350794,10.0,17,27.53471565246582,Predicted (Test)
0x6d66,22.0,4.3,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,19.915585713443292,5.0,19,25.563514709472656,Predicted (Test)
0x84ff,31.0,4.3,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,16.601046189403373,10.0,19,27.53471565246582,Predicted (Test)
0x72fd,39.0,4.7,Cloudy,Low,2,Meal,electric_scooter,1,No,Metropolitian,3.060557773040758,10.0,10,27.53471565246582,Predicted (Test)
0xc6d3,34.0,4.5,Sandstorms,Medium,1,Buffet,motorcycle,0,No,Urban,4.494279922521055,5.0,17,26.152236938476562,Predicted (Test)
0x1999,30.0,4.7,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,10.642292301678435,5.0,19,25.563514709472656,Predicted (Test)
0x9446,25.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,2,No,Metropolitian,19.659160370978906,5.0,21,26.152236938476562,Predicted (Test)
0x57f,30.0,4.7,Sunny,Low,2,Snack,scooter,0,No,Metropolitian,10.5652785705811,325.0,18,27.691747665405273,Predicted (Test)
0xc02b,31.0,4.7,Windy,Medium,1,Meal,scooter,0,No,Metropolitian,19.671433318359583,15.0,17,27.691747665405273,Predicted (Test)
0x995f,22.0,4.6,Cloudy,Medium,1,Meal,motorcycle,1,No,Urban,6.037614687084906,5.0,15,25.563514709472656,Predicted (Test)
0x44a5,37.0,5.0,Sandstorms,Jam,1,Buffet,motorcycle,1,No,Metropolitian,4.610133887452835,15.0,21,27.53471565246582,Predicted (Test)
0xcd4,30.0,4.7,Sunny,Low,3,Drinks,electric_scooter,1,No,Urban,7.562950099273998,1400.0,18,27.53471565246582,Predicted (Test)
0xc44f,36.0,4.9,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,4.476671414526682,15.0,17,27.53471565246582,Predicted (Test)
0x83ca,25.0,4.8,Sandstorms,Jam,1,Drinks,scooter,0,No,Metropolitian,13.82977049957229,15.0,21,27.691747665405273,Predicted (Test)
0x7313,35.0,4.5,Windy,Jam,2,Snack,scooter,1,No,Metropolitian,12.241181140730713,5.0,20,25.563514709472656,Predicted (Test)
0x686c,30.0,4.7,Fog,Jam,1,Drinks,scooter,1,No,Urban,10.602589325657691,15.0,20,27.53471565246582,Predicted (Test)
0x2f38,37.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1,No,Urban,9.315035594044879,15.0,20,27.53471565246582,Predicted (Test)
0x7608,30.0,4.8,Fog,Low,2,Snack,electric_scooter,0,No,Metropolitian,3.105144913226864,15.0,8,27.691747665405273,Predicted (Test)
0x971,30.0,4.7,Stormy,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,4.471739409979227,5.0,21,25.563514709472656,Predicted (Test)
0x9148,23.0,4.2,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,1.5527615060238593,5.0,9,24.881126403808594,Predicted (Test)
0xa0f7,38.0,5.0,Sunny,Low,2,Meal,electric_scooter,0,No,Metropolitian,10.865776701899678,15.0,22,27.691747665405273,Predicted (Test)
0x2b54,33.0,4.3,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,6.209476177667662,5.0,16,25.563514709472656,Predicted (Test)
0xc85d,22.0,4.6,Stormy,High,2,Snack,scooter,1,No,Urban,5.9529046136306,15.0,13,27.53471565246582,Predicted (Test)
0x92f4,34.0,3.5,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,10.642018863256986,15.0,19,27.53471565246582,Predicted (Test)
0x25af,36.0,4.7,Stormy,Low,1,Drinks,motorcycle,0,No,Urban,4.528162065607132,15.0,22,27.691747665405273,Predicted (Test)
0x8499,23.0,4.8,Stormy,Medium,2,Drinks,scooter,0,No,Metropolitian,13.680987399157162,10.0,18,27.691747665405273,Predicted (Test)
0xd4d7,22.0,4.1,Sunny,Jam,0,Drinks,motorcycle,1,No,Urban,20.887603964011795,5.0,19,25.563514709472656,Predicted (Test)
0x1181,22.0,4.4,Sunny,High,0,Meal,motorcycle,2,Yes,Metropolitian,6.209449516823057,15.0,14,27.691747665405273,Predicted (Test)
0xd507,33.0,4.7,Cloudy,Low,1,Drinks,scooter,1,No,Metropolitian,19.67263631357683,5.0,22,25.563514709472656,Predicted (Test)
0x2dc1,38.0,4.6,Stormy,Low,1,Meal,motorcycle,0,No,Metropolitian,4.537653689675139,5.0,23,26.152236938476562,Predicted (Test)
0x57e9,22.0,4.9,Stormy,Jam,2,Meal,scooter,1,No,Urban,10.864870498856765,15.0,21,27.53471565246582,Predicted (Test)
0xad4a,29.0,5.0,Sunny,Jam,2,Drinks,motorcycle,0,No,Urban,9.088078142011637,5.0,20,26.152236938476562,Predicted (Test)
0xaa41,38.0,4.8,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,4.656649028065795,10.0,20,27.53471565246582,Predicted (Test)
0x3a84,20.0,5.0,Stormy,Jam,1,Buffet,scooter,1,No,Urban,19.914688541860013,10.0,21,27.53471565246582,Predicted (Test)
0x8b77,36.0,4.8,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,3.0605561405264683,10.0,10,27.53471565246582,Predicted (Test)
0x91c7,35.0,4.6,Stormy,Low,1,Buffet,motorcycle,0,No,Metropolitian,1.5302594894332384,5.0,9,25.290958404541016,Predicted (Test)
0xdc0b,28.0,4.6,Fog,Low,2,Snack,scooter,0,No,Urban,3.0198160202815365,5.0,8,26.152236938476562,Predicted (Test)
0xd58c,30.0,4.9,Windy,Medium,2,Buffet,scooter,0,No,Metropolitian,4.682073980152557,5.0,17,26.152236938476562,Predicted (Test)
0x534f,35.0,4.4,Windy,Jam,0,Drinks,motorcycle,1,No,Urban,4.537553114731602,10.0,22,27.53471565246582,Predicted (Test)
0x3e80,30.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,16.72253446733555,5.0,19,25.563514709472656,Predicted (Test)
0x43dc,23.0,4.9,Cloudy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,7.661331134220826,15.0,21,27.53471565246582,Predicted (Test)
0x640c,38.0,4.6,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,7.5620699721624804,5.0,21,25.563514709472656,Predicted (Test)
0x2408,31.0,4.8,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,7.762510040102141,10.0,18,27.53471565246582,Predicted (Test)
0x6363,25.0,4.9,Sunny,Jam,1,Buffet,motorcycle,1,No,Metropolitian,4.595393825646015,5.0,19,25.563514709472656,Predicted (Test)
0x92a8,24.0,4.6,Stormy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,9.17785559642758,15.0,19,27.691747665405273,Predicted (Test)
0x346e,23.0,4.7,Stormy,Jam,1,Buffet,scooter,0,No,Metropolitian,12.421242442902571,10.0,20,27.691747665405273,Predicted (Test)
0x1c2f,32.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,3.1046863669122655,15.0,8,27.53471565246582,Predicted (Test)
0x2b12,30.0,4.6,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,7.79094413843958,5.0,19,25.563514709472656,Predicted (Test)
0x2385,27.0,4.6,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,12.435806041180758,10.0,21,27.53471565246582,Predicted (Test)
0x10ff,26.0,4.8,Windy,Medium,1,Buffet,scooter,1,No,Metropolitian,9.22014751541987,15.0,19,27.53471565246582,Predicted (Test)
0xc0ac,28.0,4.6,Windy,Medium,1,Snack,scooter,0,No,Metropolitian,13.735884617704635,5.0,18,26.152236938476562,Predicted (Test)
0x2800,39.0,4.8,Stormy,Low,2,Meal,scooter,1,No,Metropolitian,4.589345115377281,15.0,22,27.53471565246582,Predicted (Test)
0x8b3c,36.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,0,No,Metropolitian,13.829931792649827,5.0,19,26.152236938476562,Predicted (Test)
0xd437,24.0,4.9,Cloudy,Low,1,Snack,motorcycle,0,No,Metropolitian,16.608066712030592,10.0,23,27.691747665405273,Predicted (Test)
0xd563,25.0,4.5,Stormy,Low,1,Buffet,motorcycle,0,No,Metropolitian,7.550318061415544,5.0,22,26.152236938476562,Predicted (Test)
0x3220,36.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,3,Yes,Metropolitian,13.413644078076244,10.0,20,27.691747665405273,Predicted (Test)
0x20f9,20.0,4.9,Windy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,19.361976407426397,15.0,18,27.53471565246582,Predicted (Test)
0x8d3c,26.0,4.8,Sandstorms,Jam,2,Snack,electric_scooter,0,No,Metropolitian,19.914688541860013,15.0,21,27.691747665405273,Predicted (Test)
0xb336,39.0,5.0,Sunny,Low,1,Snack,scooter,1,No,Urban,1.5369113551350593,15.0,11,27.334434509277344,Predicted (Test)
0x2efa,20.0,4.7,Sunny,Low,1,Snack,scooter,0,No,Urban,19.880157869977552,5.0,23,26.152236938476562,Predicted (Test)
0x5185,27.0,5.0,Cloudy,Low,0,Snack,motorcycle,0,No,Metropolitian,1.4897343062370803,15.0,10,27.31257438659668,Predicted (Test)
0x546a,39.0,4.8,Sunny,High,0,Drinks,motorcycle,1,No,Metropolitian,3.109058525590351,5.0,11,25.563514709472656,Predicted (Test)
0xd209,37.0,4.6,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,6.175636261016932,10.0,17,27.53471565246582,Predicted (Test)
0x182a,35.0,4.0,Fog,Jam,2,Meal,scooter,1,No,Metropolitian,9.314908769971195,15.0,21,27.53471565246582,Predicted (Test)
0xb0c8,35.0,4.6,Sandstorms,Low,1,Snack,motorcycle,0,No,Metropolitian,3.0251186390184004,10.0,8,27.691747665405273,Predicted (Test)
0x5238,28.0,4.9,Stormy,Low,1,Snack,scooter,0,No,Urban,12.25700312192057,15.0,23,27.691747665405273,Predicted (Test)
0xe068,33.0,5.0,Windy,Medium,0,Snack,motorcycle,1,No,Urban,5.992276327991794,5.0,15,25.563514709472656,Predicted (Test)
0x92ac,37.0,5.0,Sandstorms,Low,2,Meal,motorcycle,1,No,Metropolitian,3.0408940852046724,15.0,8,27.53471565246582,Predicted (Test)
0x3132,33.0,4.3,Fog,Jam,1,Drinks,motorcycle,1,No,Metropolitian,4.656607046012821,10.0,21,27.53471565246582,Predicted (Test)
0x8068,28.0,4.6,Fog,Jam,0,Snack,motorcycle,2,No,Metropolitian,16.90314234117986,5.0,21,26.152236938476562,Predicted (Test)
0x4c1b,25.0,4.8,Cloudy,Low,2,Meal,electric_scooter,0,No,Urban,12.257021346006622,10.0,22,27.691747665405273,Predicted (Test)
0xbee1,28.0,4.7,Sunny,Jam,2,Snack,motorcycle,0,No,Metropolitian,16.85352490584544,10.0,20,27.691747665405273,Predicted (Test)
0x26f8,37.0,3.4,Sunny,Low,0,Snack,motorcycle,1,No,Urban,19.688246931881576,15.0,23,27.53471565246582,Predicted (Test)
0xa606,24.0,4.9,Sandstorms,Low,2,Snack,scooter,0,No,Urban,13.971950882978046,15.0,22,27.691747665405273,Predicted (Test)
0x100c,33.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,7.772253320446165,10.0,17,27.53471565246582,Predicted (Test)
0x269b,30.0,4.3,Windy,Low,0,Drinks,motorcycle,0,No,Metropolitian,9.192881349038215,15.0,23,27.691747665405273,Predicted (Test)
0xcf39,32.0,4.5,Windy,Low,2,Meal,scooter,1,No,Metropolitian,17.165989786040345,15.0,23,27.53471565246582,Predicted (Test)
0xd040,35.0,4.6,Sunny,Low,2,Buffet,scooter,1,No,Metropolitian,20.285402098849676,5.0,22,25.563514709472656,Predicted (Test)
0xc9b2,30.0,4.8,Fog,Medium,1,Drinks,motorcycle,1,No,Metropolitian,19.839606762215208,5.0,18,25.563514709472656,Predicted (Test)
0x746,30.0,4.7,Sunny,Low,3,Drinks,motorcycle,1,No,Metropolitian,9.182882169250194,125.0,18,27.53471565246582,Predicted (Test)
0xdb89,32.0,4.5,Stormy,Low,0,Drinks,motorcycle,0,No,Urban,20.0689200615946,5.0,22,26.152236938476562,Predicted (Test)
0x5c2,30.0,4.7,Windy,Low,2,Meal,scooter,1,No,Metropolitian,12.074224380435524,245.0,18,27.53471565246582,Predicted (Test)
0x5ce1,38.0,4.6,Sunny,Low,1,Meal,motorcycle,1,No,Urban,17.0970739431768,15.0,22,27.53471565246582,Predicted (Test)
0x6580,34.0,4.6,Sandstorms,Low,1,Drinks,scooter,1,No,Urban,1.5369113551350593,15.0,10,27.334434509277344,Predicted (Test)
0x9259,34.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1,No,Metropolitian,12.116946920849994,15.0,18,27.53471565246582,Predicted (Test)
0x16eb,27.0,4.9,Windy,Medium,2,Snack,motorcycle,1,No,Metropolitian,6.218076509100711,15.0,16,27.53471565246582,Predicted (Test)
0xd789,26.0,4.8,Fog,Medium,1,Drinks,motorcycle,1,No,Urban,9.262943250835443,10.0,17,27.53471565246582,Predicted (Test)
0x56c0,36.0,4.5,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,4.5279972125744,10.0,22,27.53471565246582,Predicted (Test)
0x1a5a,29.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,7.761498257466441,10.0,18,27.691747665405273,Predicted (Test)
0x4be,30.0,4.7,Sunny,Low,3,Meal,electric_scooter,0,No,Metropolitian,13.970556078644911,120.0,18,27.691747665405273,Predicted (Test)
0x6b0,30.0,4.7,Sunny,High,2,Meal,scooter,1,No,Metropolitian,3.1089998000385433,1060.0,18,27.53471565246582,Predicted (Test)
0x62b6,39.0,3.9,Stormy,Medium,2,Meal,scooter,1,No,Metropolitian,10.88095073745098,10.0,18,27.53471565246582,Predicted (Test)
0x8b95,39.0,4.6,Fog,Medium,1,Buffet,scooter,1,No,Metropolitian,6.210098947886509,15.0,16,27.53471565246582,Predicted (Test)
0xbb6f,39.0,5.0,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,4.596666925181527,5.0,0,27.90593910217285,Predicted (Test)
0x3137,29.0,4.3,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,16.825674553493343,10.0,20,27.53471565246582,Predicted (Test)
0x853,20.0,4.6,Stormy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,16.384324359677578,15.0,0,29.586267471313477,Predicted (Test)
0xbd77,30.0,4.5,Windy,Medium,2,Snack,scooter,0,No,Metropolitian,10.725034637880958,15.0,18,27.691747665405273,Predicted (Test)
0xa358,26.0,4.2,Windy,Low,0,Snack,motorcycle,0,No,Metropolitian,1.558114851289754,10.0,8,27.31257438659668,Predicted (Test)
0x2303,30.0,4.6,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,16.59765942033505,15.0,23,27.53471565246582,Predicted (Test)
0x5c26,35.0,4.5,Sandstorms,Medium,1,Meal,scooter,0,No,Metropolitian,19.688246931881576,5.0,18,26.152236938476562,Predicted (Test)
0x1865,32.0,4.5,Stormy,Low,1,Snack,scooter,1,No,Metropolitian,13.406088270680275,5.0,22,25.563514709472656,Predicted (Test)
0x6da6,21.0,4.7,Fog,High,2,Buffet,electric_scooter,0,No,Urban,6.128684140033282,5.0,14,26.152236938476562,Predicted (Test)
0xc62a,27.0,4.8,Fog,Medium,1,Drinks,scooter,0,No,Urban,5.952960450572515,15.0,15,27.691747665405273,Predicted (Test)
0x2a33,21.0,4.8,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,7.684168603439756,15.0,21,27.53471565246582,Predicted (Test)
0x9f55,33.0,4.8,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,4.663411524934487,10.0,18,27.53471565246582,Predicted (Test)
0x41af,22.0,2.9,Sunny,Low,2,Drinks,motorcycle,0,No,Metropolitian,19.76188040923094,15.0,23,27.691747665405273,Predicted (Test)
0x5cee,34.0,4.1,Fog,Jam,2,Snack,motorcycle,0,No,Metropolitian,9.315729044609785,15.0,21,27.691747665405273,Predicted (Test)
0x1e82,21.0,5.0,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,3.0184094452114865,10.0,10,27.53471565246582,Predicted (Test)
0xd9e4,23.0,4.8,Sandstorms,Medium,2,Drinks,motorcycle,1,No,Metropolitian,9.081116432461174,5.0,17,25.563514709472656,Predicted (Test)
0x18a0,25.0,4.7,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,12.29343378697411,5.0,23,25.563514709472656,Predicted (Test)
0x95ac,25.0,4.5,Stormy,Low,1,Buffet,scooter,0,No,Metropolitian,17.07269000033606,5.0,23,26.152236938476562,Predicted (Test)
0x2bbd,38.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,20.85157880964364,5.0,18,25.563514709472656,Predicted (Test)
0x8ab0,35.0,4.2,Windy,Jam,0,Snack,motorcycle,1,No,Urban,20.178916924749682,10.0,20,27.53471565246582,Predicted (Test)
