ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Prep_Time_min,Order_Hour
0x5979,CHENRES05DEL01,32,4.0,Sandstorms,High,2,Buffet,scooter,1,1,Semi-Urban,34.0,6.209089325963786,10.0,12
0x67ad,CHENRES06DEL01,25,4.7,Windy,Medium,2,Snack,scooter,1,1,Semi-Urban,27.0,17.07395729139767,10.0,18
0x5c6b,SURRES19DEL01,36,4.6,Cloudy,Jam,0,Snack,scooter,3,1,Metropolitian,50.0,16.722543155307,15.0,20
0x1203,PUNERES18DEL02,21,4.9,Cloudy,Jam,1,Drinks,scooter,1,1,Semi-Urban,30.0,19.91296718928853,10.0,21
0x396c,CHENRES05DEL01,36,4.2,Windy,Medium,1,Drinks,bicycle,1,1,Metropolitian,36.0,17.073813051007523,15.0,17
0x77cf,PUNERES03DEL03,24,4.9,Cloudy,Low,0,Drinks,scooter,1,1,Semi-Urban,24.0,13.788169484007305,10.0,23
0xf6a,BANGRES15DEL03,34,4.9,Sandstorms,Low,2,Drinks,bicycle,1,1,Semi-Urban,24.0,13.972053024557594,5.0,23
0x7f12,PUNERES02DEL03,29,4.5,Fog,Low,2,Snack,motorcycle,1,1,Metropolitian,25.0,13.788282220013778,15.0,23
0x639b,CHENRES03DEL03,31,4.5,Sandstorms,Jam,1,Buffet,bicycle,1,1,Semi-Urban,25.0,13.968842021961057,5.0,21
0x5f86,INDORES03DEL01,24,4.7,Sunny,High,1,Drinks,scooter,0,1,Semi-Urban,10.0,6.049956259946466,10.0,12
0x6ba8,COIMBRES06DEL02,23,4.8,Sunny,Low,1,Drinks,scooter,0,1,Semi-Urban,17.0,3.1161470193369545,5.0,8
0xd050,KOCRES19DEL01,29,4.1,Fog,Jam,2,Snack,scooter,1,1,Semi-Urban,35.0,10.924508385005714,5.0,21
0x3e2c,CHENRES20DEL01,33,4.6,Sunny,High,1,Meal,scooter,1,1,Metropolitian,23.0,6.210098947886509,5.0,14
0x348b,CHENRES16DEL03,27,4.3,Stormy,Low,0,Buffet,scooter,1,1,Metropolitian,24.0,4.65694538594946,5.0,22
0xbe6b,JAPRES05DEL03,21,4.7,Fog,Low,1,Buffet,scooter,1,1,Metropolitian,15.0,8.938093974530164,5.0,23
0x1a9f,MUMRES03DEL01,32,4.6,Sunny,High,1,Drinks,scooter,1,1,Semi-Urban,22.0,1.5292976945190186,15.0,11
0x3ef,RANCHIRES13DEL01,50,6.0,Sunny,Low,3,Snack,electric_scooter,1,1,Semi-Urban,32.0,10.564405615161895,1280.0,20
0x4a23,MYSRES010DEL02,27,4.6,Fog,Jam,2,Snack,bicycle,0,1,Semi-Urban,23.0,7.772282029629311,5.0,19
0x33e7,MYSRES01DEL01,32,4.7,Sandstorms,Low,1,Drinks,scooter,1,1,Semi-Urban,16.0,10.881197531246407,5.0,22
0xdea9,GOARES07DEL02,30,5.0,Stormy,Low,2,Meal,motorcycle,1,1,Metropolitian,24.0,3.087890466832629,15.0,8
0x2535,HYDRES20DEL01,28,4.7,Windy,Low,2,Meal,bicycle,1,1,Semi-Urban,16.0,1.5366213355982792,15.0,8
0xdc75,LUDHRES15DEL01,37,5.0,Cloudy,Jam,1,Snack,bicycle,1,1,Semi-Urban,43.0,10.254765380990598,5.0,21
0x5b0d,PUNERES18DEL02,31,4.7,Cloudy,Low,2,Buffet,scooter,0,1,Semi-Urban,15.0,3.064002956584147,5.0,8
0x2123,PUNERES04DEL03,31,4.4,Stormy,Jam,1,Meal,scooter,1,1,Semi-Urban,34.0,4.596951629499115,15.0,19
0x7bad,COIMBRES14DEL03,33,3.6,Sandstorms,Medium,2,Buffet,scooter,1,1,Metropolitian,34.0,14.022253080995231,10.0,18
0xbfbf,BHPRES11DEL02,29,5.0,Fog,Medium,0,Snack,scooter,1,1,Metropolitian,32.0,19.627167871570084,10.0,18
0x7cf7,CHENRES13DEL01,24,4.5,Fog,Low,2,Drinks,bicycle,0,1,Semi-Urban,23.0,17.074879617078196,15.0,22
0xb92,CHENRES010DEL01,38,4.6,Sunny,Jam,1,Snack,bicycle,0,1,Semi-Urban,23.0,10.865409153294227,5.0,21
0x2ba7,BANGRES03DEL03,28,4.0,Stormy,Low,0,Meal,scooter,1,1,Semi-Urban,29.0,9.314907489514157,5.0,22
0x86f5,MUMRES08DEL02,35,4.5,Sunny,Medium,0,Drinks,scooter,0,1,Semi-Urban,28.0,7.6495063183287915,10.0,18
0xc552,GOARES09DEL01,35,4.6,Sandstorms,Low,0,Snack,scooter,0,1,Semi-Urban,26.0,10.813454754876,5.0,22
0x2ebc,JAPRES16DEL02,21,4.7,Fog,Jam,2,Buffet,motorcycle,0,1,Semi-Urban,24.0,7.450185408246092,15.0,21
0x8757,CHENRES05DEL03,20,5.0,Stormy,Low,2,Snack,scooter,1,1,Semi-Urban,18.0,9.313449926160661,10.0,23
0x5636,MUMRES13DEL02,31,3.9,Stormy,Jam,2,Buffet,bicycle,1,1,Semi-Urban,40.0,19.880040740546,15.0,19
0x93ad,MYSRES18DEL03,24,4.8,Cloudy,Jam,2,Buffet,motorcycle,1,1,Semi-Urban,27.0,9.326360257118816,10.0,21
0x963c,VADRES20DEL03,38,4.8,Stormy,Low,1,Buffet,bicycle,1,1,Semi-Urban,23.0,4.544215521132342,5.0,22
0xa96e,VADRES20DEL01,30,5.0,Sandstorms,Jam,0,Drinks,scooter,2,1,Semi-Urban,36.0,16.659917302375394,10.0,19
0x46ca,VADRES05DEL01,21,4.8,Windy,High,0,Drinks,scooter,1,1,Metropolitian,16.0,6.058870515565882,10.0,13
0x794c,CHENRES010DEL02,25,4.7,Sandstorms,Low,0,Buffet,scooter,1,1,Semi-Urban,15.0,20.17741678822261,10.0,23
0x38d9,HYDRES16DEL01,30,4.6,Fog,Low,0,Drinks,scooter,1,1,Semi-Urban,23.0,1.5367917694809952,15.0,9
0x9712,RANCHIRES08DEL01,38,4.5,Stormy,Jam,2,Buffet,scooter,0,1,Semi-Urban,25.0,10.565179206181444,10.0,19
0x6f3f,INDORES17DEL01,38,3.9,Windy,Jam,2,Buffet,bicycle,1,1,Semi-Urban,41.0,10.5864846162781,10.0,20
0x45e2,PUNERES16DEL02,34,4.7,Sandstorms,Jam,1,Drinks,bicycle,1,1,Semi-Urban,30.0,7.660895664241821,5.0,19
0xa36b,RANCHIRES18DEL03,36,4.7,Fog,Jam,1,Buffet,bicycle,1,1,Metropolitian,38.0,13.583440059634135,10.0,19
0x89ec,COIMBRES14DEL02,30,4.6,Fog,Jam,2,Meal,bicycle,3,1,Metropolitian,49.0,12.464329297636581,10.0,22
0x3016,COIMBRES06DEL01,27,4.6,Cloudy,Low,1,Meal,scooter,1,1,Semi-Urban,20.0,17.13751702263965,5.0,0
0x3c2a,BANGRES15DEL03,23,5.0,Stormy,Low,1,Meal,scooter,1,1,Metropolitian,19.0,9.314976789360625,10.0,23
0x2b7f,PUNERES09DEL02,38,3.8,Stormy,Jam,2,Buffet,bicycle,1,1,Semi-Urban,41.0,12.256927745913815,15.0,19
0x311e,CHENRES17DEL02,33,4.5,Stormy,Medium,1,Buffet,scooter,1,1,Semi-Urban,27.0,7.761486237714824,15.0,17
0x1939,HYDRES05DEL01,28,4.8,Sandstorms,Low,2,Buffet,scooter,0,1,Semi-Urban,18.0,1.5368199501604665,10.0,10
0x96b,CHENRES15DEL01,30,4.7,Stormy,High,1,Meal,bicycle,1,1,Semi-Urban,32.0,6.209485128886319,5.0,13
0xf44,MUMRES07DEL01,30,4.9,Cloudy,Jam,0,Drinks,scooter,0,1,Semi-Urban,45.0,10.708220667367794,15.0,19
0xb4f,SURRES06DEL03,33,4.8,Windy,Low,1,Meal,bicycle,1,1,Semi-Urban,25.0,4.5607604314529,10.0,22
0x1188,JAPRES16DEL02,28,4.8,Sunny,Jam,2,Meal,bicycle,1,1,Metropolitian,15.0,7.450185408246092,15.0,21
0x63d2,MUMRES16DEL03,22,4.6,Cloudy,Low,0,Snack,scooter,0,1,Metropolitian,22.0,13.766192440641818,10.0,23
0x954e,MUMRES08DEL03,36,4.7,Sandstorms,Medium,0,Drinks,scooter,1,1,Semi-Urban,42.0,13.768325585874765,15.0,17
0x9bc1,COIMBRES14DEL02,37,4.9,Windy,Low,1,Drinks,scooter,1,1,Semi-Urban,24.0,7.790401204068506,15.0,22
0xa82a,PUNERES20DEL01,35,4.8,Sunny,Low,1,Snack,bicycle,0,1,Semi-Urban,13.0,1.5320260227341909,15.0,8
0xa158,SURRES08DEL03,32,4.9,Cloudy,Medium,0,Meal,scooter,0,1,Semi-Urban,41.0,13.68149202266889,15.0,18
0x7ee8,MUMRES17DEL03,31,4.4,Sandstorms,Jam,0,Meal,scooter,1,1,Semi-Urban,39.0,13.766116995711348,5.0,21
0xcde0,KOLRES13DEL02,34,4.8,Fog,Medium,2,Snack,bicycle,2,1,Metropolitian,44.0,19.67249528098233,5.0,17
0x66b8,PUNERES02DEL03,38,4.5,Sandstorms,Jam,1,Drinks,bicycle,1,1,Semi-Urban,30.0,9.192571532077613,15.0,20
0xb296,INDORES03DEL02,30,4.7,Sunny,Medium,1,Drinks,scooter,1,1,Metropolitian,17.0,19.659373527443684,10.0,17
0x7502,INDORES19DEL02,34,4.9,Sunny,Medium,0,Meal,scooter,1,1,Semi-Urban,33.0,12.099354574706966,15.0,18
0x3074,HYDRES04DEL02,21,4.2,Windy,Low,0,Buffet,scooter,0,1,Semi-Urban,22.0,3.073782598017619,15.0,9
0x9355,HYDRES08DEL03,26,4.3,Sunny,Jam,0,Snack,scooter,0,1,Metropolitian,48.0,9.220209378254708,10.0,20
0xe02b,BHPRES05DEL02,36,4.3,Cloudy,Low,2,Snack,bicycle,1,1,Semi-Urban,36.0,19.628433732209125,10.0,22
0x2eab,RANCHIRES010DEL01,25,4.2,Sunny,High,0,Meal,scooter,1,1,Semi-Urban,44.0,6.037544630194255,10.0,12
0x5efb,RANCHIRES19DEL01,22,4.6,Fog,Low,1,Drinks,bicycle,1,1,Metropolitian,15.0,1.5095756042667012,15.0,8
0x5696,MYSRES11DEL02,27,4.7,Sandstorms,Jam,1,Buffet,scooter,1,1,Metropolitian,18.0,20.20634489518928,15.0,21
0xd5e3,KOCRES19DEL02,26,4.3,Stormy,Low,0,Drinks,scooter,0,1,Metropolitian,17.0,3.1214062495331616,15.0,8
0x3c9e,JAPRES09DEL01,33,5.0,Stormy,Low,1,Buffet,scooter,0,1,Semi-Urban,27.0,1.489792976782627,10.0,10
0x438f,BANGRES010DEL01,39,4.6,Sunny,Medium,1,Meal,bicycle,1,1,Semi-Urban,23.0,6.210618323092562,10.0,15
0xa696,INDORES15DEL02,25,4.3,Windy,Medium,0,Buffet,scooter,1,1,Semi-Urban,35.0,19.658828717454107,10.0,17
0xa2cc,COIMBRES15DEL03,22,4.9,Stormy,Jam,1,Snack,scooter,1,1,Metropolitian,15.0,9.348356419300423,10.0,19
0x9c5a,COIMBRES010DEL01,28,4.9,Sunny,Jam,2,Drinks,motorcycle,0,1,Semi-Urban,12.0,17.138041435510257,15.0,19
0xa191,SURRES04DEL02,21,4.8,Stormy,Jam,2,Buffet,scooter,1,1,Semi-Urban,29.0,12.161512247541568,5.0,20
0xca0e,KOLRES01DEL03,20,4.7,Sandstorms,Low,1,Drinks,scooter,1,1,Metropolitian,19.0,13.62208523449083,15.0,23
0x321b,COIMBRES17DEL02,22,4.6,Sunny,Low,0,Drinks,scooter,1,1,Semi-Urban,16.0,3.116121839413475,10.0,8
0x2b1c,SURRES03DEL03,33,4.7,Fog,Jam,0,Meal,scooter,1,1,Semi-Urban,30.0,4.560734055769101,5.0,20
0xa7f9,BANGRES12DEL02,30,4.2,Sandstorms,Medium,0,Buffet,scooter,1,1,Semi-Urban,35.0,20.182482607604513,10.0,18
0x7293,CHENRES13DEL03,22,4.2,Stormy,Low,0,Meal,scooter,1,1,Semi-Urban,26.0,4.657153007152837,5.0,23
0xa05b,CHENRES05DEL02,33,4.9,Fog,Jam,2,Meal,scooter,1,2,Semi-Urban,47.0,20.177742451194362,10.0,19
0x1a20,INDORES16DEL02,38,4.9,Cloudy,High,2,Buffet,bicycle,1,1,Metropolitian,38.0,3.0251533668867396,15.0,11
0x40d5,CHENRES03DEL02,37,4.9,Sunny,Low,2,Drinks,bicycle,0,1,Semi-Urban,12.0,3.104402431477901,15.0,9
0xd067,KNPRES07DEL03,27,4.7,Sunny,Jam,2,Snack,bicycle,0,1,Semi-Urban,12.0,13.429027601857161,15.0,20
0xa59c,MYSRES19DEL01,32,5.0,Windy,High,1,Snack,bicycle,1,1,Semi-Urban,31.0,6.217735074214348,5.0,14
0x22c9,MUMRES11DEL01,35,4.6,Cloudy,Jam,0,Drinks,scooter,1,1,Semi-Urban,45.0,10.711185800959658,10.0,21
0xe01c,KOLRES02DEL01,30,4.4,Sandstorms,Jam,1,Buffet,scooter,1,1,Semi-Urban,34.0,16.6486646134817,5.0,21
0x8021,INDORES14DEL02,25,4.4,Cloudy,Medium,2,Meal,bicycle,1,1,Semi-Urban,39.0,12.098699936279859,5.0,17
0x582a,SURRES05DEL03,26,4.2,Stormy,Jam,0,Buffet,scooter,1,1,Semi-Urban,31.0,13.681416111912892,15.0,19
0xc5d1,KOCRES05DEL03,24,5.0,Sandstorms,Jam,1,Buffet,bicycle,0,1,Semi-Urban,18.0,14.0453730484291,10.0,21
0xe06e,ALHRES03DEL01,26,4.9,Cloudy,Low,0,Drinks,scooter,1,1,Semi-Urban,22.0,1.4981425885986375,15.0,8
0xc75d,AURGRES18DEL02,39,4.8,Sandstorms,Low,2,Drinks,scooter,1,1,Semi-Urban,22.0,7.631222020276562,15.0,22
0xbe65,INDORES08DEL01,39,4.9,Windy,Low,0,Buffet,scooter,0,1,Semi-Urban,22.0,10.587819003215479,10.0,23
0x6b3e,HYDRES08DEL03,22,4.5,Windy,Jam,2,Drinks,bicycle,0,1,Semi-Urban,27.0,4.610285665960067,15.0,19
0x5d38,BANGRES13DEL02,23,4.8,Sunny,Medium,0,Meal,scooter,1,1,Semi-Urban,22.0,12.42069253996503,15.0,18
0x8544,MYSRES05DEL01,25,4.2,Fog,Jam,2,Meal,scooter,1,1,Semi-Urban,44.0,10.88093543843387,15.0,20
0x219e,BANGRES19DEL02,36,4.3,Windy,Jam,0,Buffet,scooter,1,1,Semi-Urban,44.0,20.18348136584519,5.0,21
0x2acd,PUNERES16DEL01,30,4.0,Windy,High,1,Buffet,scooter,1,1,Semi-Urban,31.0,1.5324173514302288,5.0,11
0x34b8,INDORES17DEL03,37,4.4,Sandstorms,Jam,2,Snack,scooter,2,1,Semi-Urban,40.0,13.61082462242586,5.0,20
0x75c5,VADRES20DEL01,33,5.0,Cloudy,Medium,2,Meal,scooter,1,1,Semi-Urban,31.0,10.602467987619507,5.0,18
0x9d0e,RANCHIRES04DEL02,34,4.6,Windy,Medium,2,Meal,bicycle,0,1,Semi-Urban,27.0,7.546680469081603,15.0,17
0xc676,DEHRES03DEL01,29,4.6,Sunny,Medium,0,Snack,scooter,1,1,Semi-Urban,21.0,5.874816158028467,5.0,16
0x62d8,CHENRES14DEL02,39,4.6,Fog,Low,0,Meal,scooter,1,1,Metropolitian,25.0,7.761780026108867,5.0,22
0xdb9f,AGRRES20DEL01,26,4.3,Sandstorms,Low,0,Meal,scooter,0,1,Semi-Urban,20.0,1.4883409409467787,15.0,10
0xaa47,BANGRES19DEL03,25,4.9,Windy,Low,0,Buffet,scooter,0,1,Semi-Urban,17.0,13.973727486522968,5.0,23
0xefc,JAPRES02DEL02,39,4.7,Fog,Low,2,Drinks,scooter,1,1,Metropolitian,17.0,7.448298968601334,5.0,22
0x9abd,MUMRES04DEL02,24,4.8,Stormy,High,0,Drinks,scooter,0,1,Semi-Urban,20.0,3.0582815752499948,5.0,11
0x6fdd,MUMRES05DEL03,27,4.8,Cloudy,Low,1,Meal,bicycle,1,1,Semi-Urban,22.0,13.773737657079298,10.0,22
0x6d29,RANCHIRES07DEL02,27,4.9,Sunny,Jam,1,Snack,scooter,1,1,Metropolitian,24.0,12.074047498027575,15.0,21
0x574d,PUNERES02DEL01,27,4.6,Sunny,Jam,0,Snack,scooter,0,1,Semi-Urban,15.0,10.724517748046024,10.0,19
0xa292,BANGRES13DEL01,38,4.3,Stormy,Jam,0,Drinks,scooter,1,1,Metropolitian,36.0,10.868212517103021,15.0,19
0x4556,JAPRES03DEL01,25,4.9,Sandstorms,Medium,0,Meal,scooter,0,1,Semi-Urban,16.0,5.958771662511523,15.0,16
0x7e58,MUMRES19DEL01,24,5.0,Cloudy,Jam,1,Drinks,scooter,1,1,Semi-Urban,32.0,10.707006464770936,5.0,19
0x7cc1,BANGRES11DEL01,27,4.6,Windy,Jam,2,Drinks,bicycle,1,1,Semi-Urban,28.0,17.07799287216204,5.0,20
0x9ad5,MUMRES18DEL01,35,3.7,Cloudy,Low,1,Meal,scooter,0,1,Semi-Urban,37.0,16.8253834049009,15.0,23
0x9bfa,VADRES20DEL02,35,3.6,Stormy,Jam,1,Snack,bicycle,0,1,Semi-Urban,35.0,19.688340311678566,5.0,19
0xb40,PUNERES18DEL02,25,4.3,Sandstorms,High,0,Buffet,scooter,1,1,Semi-Urban,33.0,3.064002956584147,15.0,12
0x8922,MYSRES07DEL02,39,4.9,Sandstorms,Jam,0,Drinks,scooter,1,1,Metropolitian,36.0,12.435204072231338,10.0,21
0xc669,LUDHRES15DEL01,25,4.9,Sandstorms,Jam,1,Buffet,scooter,1,1,Semi-Urban,28.0,10.254765380990598,15.0,20
0xdf85,GOARES06DEL01,23,4.8,Stormy,Medium,0,Drinks,scooter,1,1,Semi-Urban,31.0,16.981594342110476,15.0,17
0x7ff5,CHENRES01DEL03,36,4.8,Cloudy,Low,2,Snack,scooter,0,1,Semi-Urban,26.0,13.97121661678327,15.0,22
0xb1bb,CHENRES04DEL02,24,4.8,Stormy,Medium,0,Buffet,scooter,0,1,Semi-Urban,22.0,20.178893713604634,10.0,17
0x5c4d,HYDRES07DEL01,21,4.8,Sunny,Medium,1,Drinks,bicycle,1,1,Metropolitian,12.0,16.903235903519843,10.0,17
0x4c23,MYSRES06DEL01,33,4.4,Sandstorms,Jam,0,Buffet,scooter,2,1,Semi-Urban,43.0,10.880935113345313,15.0,19
0xb4dc,BANGRES02DEL03,37,4.8,Sunny,Jam,0,Buffet,scooter,0,1,Semi-Urban,21.0,9.315071060294844,5.0,19
0xd0a9,BHPRES06DEL02,21,4.7,Fog,Medium,1,Snack,bicycle,1,1,Semi-Urban,34.0,12.07933216823287,10.0,19
0xdea2,DEHRES16DEL02,39,4.9,Sandstorms,Medium,1,Meal,bicycle,1,1,Semi-Urban,28.0,19.088793977182956,10.0,17
0xabdd,MYSRES09DEL02,25,4.7,Sunny,Jam,2,Buffet,scooter,1,1,Semi-Urban,19.0,12.43525673518922,10.0,21
0x857d,MUMRES01DEL02,22,4.5,Windy,Jam,1,Buffet,scooter,1,1,Semi-Urban,17.0,19.88298786811286,10.0,21
0x9475,JAPRES07DEL03,36,4.6,Sunny,Jam,1,Drinks,bicycle,1,1,Semi-Urban,21.0,13.413644078076244,10.0,20
0x176e,BANGRES19DEL03,35,4.8,Cloudy,Medium,1,Drinks,bicycle,0,1,Semi-Urban,19.0,4.65818248829983,15.0,18
0xb411,CHENRES11DEL02,30,3.9,Stormy,Medium,1,Meal,bicycle,1,1,Semi-Urban,34.0,20.177519993018656,15.0,18
0x27af,JAPRES02DEL03,24,4.8,Fog,Medium,2,Snack,motorcycle,0,1,Metropolitian,13.0,8.93778311563518,10.0,17
0x461c,HYDRES04DEL02,20,4.6,Stormy,Jam,2,Meal,bicycle,0,1,Semi-Urban,16.0,7.68415541716559,15.0,20
0xd0fe,KNPRES16DEL01,34,4.7,Sandstorms,Low,2,Buffet,scooter,0,1,Metropolitian,22.0,1.4922842147892665,10.0,8
0xd191,ALHRES01DEL02,34,5.0,Sandstorms,Low,1,Meal,bicycle,1,1,Semi-Urban,15.0,19.471257579516955,10.0,23
0x1000,HYDRES03DEL02,30,5.0,Sunny,Low,1,Snack,bicycle,1,1,Metropolitian,24.0,12.29378731203682,15.0,22
0x47c4,CHENRES13DEL02,29,4.7,Fog,High,0,Meal,scooter,1,1,Metropolitian,29.0,3.1047992381869647,10.0,11
0x4c2c,PUNERES19DEL03,37,4.6,Sunny,Jam,1,Meal,bicycle,1,1,Semi-Urban,16.0,4.596317855297838,5.0,21
0x4710,INDORES12DEL02,28,4.7,Cloudy,Low,0,Buffet,scooter,1,1,Semi-Urban,24.0,12.099251698246315,10.0,23
0xda7,RANCHIRES010DEL02,20,4.6,Stormy,Jam,0,Meal,scooter,1,1,Semi-Urban,29.0,7.546800541055753,15.0,19
0x5149,PUNERES17DEL01,27,4.6,Stormy,Low,2,Meal,motorcycle,1,1,Semi-Urban,17.0,1.5322885596942126,15.0,8
0x8262,MYSRES17DEL01,22,4.9,Sandstorms,Low,1,Snack,bicycle,1,1,Semi-Urban,19.0,1.5544994921789963,10.0,10
0xb3ae,MYSRES13DEL02,30,4.1,Sandstorms,Low,0,Meal,scooter,1,1,Semi-Urban,30.0,3.109059104393369,10.0,8
0x7ebc,SURRES17DEL01,22,4.8,Cloudy,High,0,Drinks,scooter,1,1,Semi-Urban,21.0,1.5204709334108633,15.0,11
0xbf28,KNPRES20DEL02,30,4.7,Sunny,Jam,2,Snack,motorcycle,1,1,Semi-Urban,21.0,19.396130154604034,45.0,20
0x70cc,VADRES05DEL01,24,4.6,Sandstorms,Low,0,Snack,scooter,0,1,Semi-Urban,17.0,10.602497166339631,15.0,23
0x48e8,VADRES14DEL01,26,4.7,Stormy,Jam,1,Drinks,scooter,1,1,Metropolitian,19.0,10.60245939514964,15.0,19
0xb034,MYSRES13DEL03,31,4.3,Fog,Jam,1,Buffet,scooter,2,1,Semi-Urban,48.0,13.989852322089257,15.0,20
0xdc26,AURGRES010DEL02,35,4.3,Windy,Jam,1,Buffet,scooter,1,1,Semi-Urban,35.0,12.20989608429735,15.0,21
0xb0a,COIMBRES11DEL01,23,4.9,Stormy,Low,1,Meal,scooter,0,1,Semi-Urban,19.0,1.558137239175215,10.0,11
0x507a,PUNERES07DEL01,23,4.7,Cloudy,Low,2,Meal,bicycle,1,1,Semi-Urban,20.0,16.85208641567295,15.0,23
0xbaed,MUMRES11DEL01,25,4.9,Sandstorms,Low,1,Meal,bicycle,1,1,Semi-Urban,18.0,1.5302997807730145,15.0,9
0x1613,JAPRES02DEL01,37,4.6,Cloudy,Low,1,Snack,scooter,0,1,Semi-Urban,16.0,1.4897768153112216,15.0,8
0xd149,AURGRES19DEL03,21,4.6,Fog,Medium,0,Buffet,scooter,1,1,Semi-Urban,43.0,13.736270134356499,10.0,18
0xb896,INDORES06DEL01,21,4.7,Fog,Low,0,Snack,scooter,1,1,Metropolitian,20.0,10.587732954177069,5.0,23
0xa8cb,JAPRES14DEL02,29,4.7,Stormy,Low,2,Drinks,bicycle,0,1,Semi-Urban,17.0,11.917779612813971,15.0,23
0x7c50,COIMBRES15DEL03,35,4.2,Windy,Low,0,Drinks,scooter,2,1,Semi-Urban,34.0,4.674295333360666,15.0,22
0xa4f4,PUNERES09DEL01,25,4.3,Sandstorms,Jam,0,Snack,scooter,0,1,Metropolitian,35.0,16.852572769450653,10.0,19
0x7241,HYDRES11DEL02,29,4.7,Sunny,Medium,2,Meal,bicycle,1,1,Semi-Urban,10.0,7.683765443180289,15.0,17
0x3f07,MUMRES15DEL01,25,4.7,Sunny,High,2,Buffet,bicycle,1,1,Semi-Urban,16.0,1.5295062057776052,5.0,11
0x6291,COIMBRES08DEL02,29,4.7,Sandstorms,Jam,2,Meal,bicycle,0,1,Semi-Urban,24.0,12.464367397048669,5.0,19
0xbc4,HYDRES02DEL02,30,4.7,Sunny,Low,0,Meal,scooter,0,1,Metropolitian,12.0,7.684129284114672,155.0,20
0x6ac2,INDORES05DEL03,24,3.8,Sunny,Jam,0,Buffet,scooter,2,1,Semi-Urban,40.0,4.537922749289298,5.0,20
0x2021,PUNERES02DEL02,26,4.5,Windy,Low,1,Meal,scooter,0,3,Metropolitian,10.0,19.915298664494234,5.0,22
0x2a6f,SURRES08DEL01,23,4.9,Sunny,Medium,2,Snack,scooter,1,1,Metropolitian,10.0,10.641495972351702,15.0,18
0x8a25,INDORES18DEL01,38,4.2,Stormy,High,0,Meal,scooter,1,1,Semi-Urban,40.0,6.049834150687609,15.0,15
0x1eb1,SURRES03DEL01,30,4.7,Fog,Medium,1,Snack,bicycle,0,1,Semi-Urban,29.0,10.641042055468692,1330.0,20
0xa7a8,HYDRES20DEL02,32,3.9,Windy,Medium,2,Buffet,bicycle,1,1,Semi-Urban,38.0,12.291841945089606,10.0,18
0x931f,SURRES18DEL03,29,4.8,Sandstorms,Jam,0,Buffet,scooter,0,1,Semi-Urban,21.0,4.56126563284071,5.0,21
0x8bf3,MUMRES14DEL02,29,4.6,Cloudy,Low,0,Snack,scooter,0,1,Semi-Urban,22.0,3.058924545938562,15.0,8
0x912c,HYDRES02DEL01,27,4.7,Windy,Jam,1,Drinks,bicycle,1,1,Semi-Urban,21.0,10.757499697083244,10.0,19
0xda4b,ALHRES18DEL03,30,4.6,Sunny,Jam,0,Meal,scooter,0,1,Semi-Urban,29.0,20.968993556155134,15.0,19
0x8106,RANCHIRES08DEL02,24,4.8,Sandstorms,Low,1,Snack,bicycle,1,1,Semi-Urban,18.0,12.074281945769359,10.0,23
0xa819,MYSRES15DEL01,26,4.6,Sandstorms,Low,1,Buffet,scooter,0,1,Semi-Urban,17.0,17.0970739431768,5.0,22
0x305a,MYSRES11DEL01,35,4.8,Sunny,High,0,Buffet,scooter,1,1,Semi-Urban,20.0,6.217860329667253,15.0,12
0xae24,CHENRES13DEL01,30,4.8,Fog,High,0,Meal,scooter,1,1,Metropolitian,28.0,6.209476177667662,10.0,12
0x1cef,RANCHIRES16DEL01,27,4.7,Fog,Low,2,Snack,scooter,0,1,Semi-Urban,23.0,16.600272418856072,10.0,23
0x9d46,VADRES05DEL02,21,4.9,Cloudy,Low,1,Buffet,bicycle,0,1,Semi-Urban,18.0,3.0295354155430836,15.0,9
0x8b9c,SURRES19DEL01,23,4.8,Sunny,Medium,2,Buffet,bicycle,0,3,Metropolitian,11.0,10.64228895373868,15.0,18
0x5e9e,RANCHIRES18DEL02,21,4.5,Sunny,Jam,0,Drinks,scooter,1,1,Metropolitian,20.0,19.61916749330441,15.0,19
0xb106,MYSRES20DEL03,30,4.6,Stormy,Medium,1,Snack,bicycle,0,1,Metropolitian,25.0,9.32635938574064,5.0,17
0xcaa3,AURGRES17DEL03,32,3.6,Cloudy,Low,2,Snack,bicycle,1,1,Semi-Urban,38.0,13.735861544288484,15.0,23
0x3042,SURRES13DEL01,39,4.2,Windy,High,0,Drinks,scooter,0,1,Metropolitian,39.0,1.5203728379727393,10.0,11
0x4acf,COIMBRES18DEL02,32,4.1,Stormy,Jam,2,Buffet,motorcycle,1,1,Semi-Urban,34.0,12.463970105023904,5.0,21
0xcd9,SURRES05DEL01,30,4.7,Sunny,Low,2,Drinks,bicycle,0,1,Semi-Urban,18.0,1.5203488928264928,725.0,20
0x7695,RANCHIRES010DEL03,30,5.0,Cloudy,Jam,1,Buffet,bicycle,1,2,Semi-Urban,48.0,13.583302501334014,5.0,21
0x5bea,MUMRES14DEL01,20,4.8,Windy,High,0,Drinks,scooter,1,1,Semi-Urban,16.0,6.117673772819904,15.0,14
0x5e09,MYSRES03DEL01,30,3.6,Stormy,Jam,1,Snack,bicycle,1,1,Semi-Urban,42.0,17.09875410817548,15.0,22
